date,regime,weights,controls,realizedVol60d,turnover
2019-04-30,Contraction,"{'SPY': 0.04399009362012467, 'QQQ': 0.0, 'IWM': 0.03015098531494425, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.0754640300859472, 'TIP': 0.0, 'LQD': 0.1275828232990031, 'HYG': 0.0, 'DBC': 0.1803796890344181, 'GLD': 0.0, 'SHY': 0.1924323786455629}",[],0.040150122182580905,0.10430928068219307
2019-05-31,Contraction,"{'SPY': 0.039671598453719197, 'QQQ': 0.0, 'IWM': 0.03625694057534627, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.06216304858878746, 'TIP': 0.0, 'LQD': 0.140638132262818, 'HYG': 0.0, 'DBC': 0.18008612844458885, 'GLD': 0.0, 'SHY': 0.1911841516747403}",[],0.03573276639532521,0.03832252844843395
2019-06-28,Contraction,"{'SPY': 0.057005046172082706, 'QQQ': 0.0, 'IWM': 0.0, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.0633831855725672, 'TIP': 0.0, 'LQD': 0.17578992134928098, 'HYG': 0.0, 'DBC': 0.16523479559398957, 'GLD': 0.0, 'SHY': 0.18858705131207973}",[],0.04320688233330418,0.10741074757721235
2019-07-31,Contraction,"{'SPY': 0.04935660846284309, 'QQQ': 0.0, 'IWM': 0.0, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.04993525011706215, 'TIP': 0.0, 'LQD': 0.18872231779013596, 'HYG': 0.0, 'DBC': 0.15495620377710534, 'GLD': 0.020977081995272526, 'SHY': 0.18605253785758108}",[],0.04552623890855175,0.06781895687225503
2019-08-30,Contraction,"{'SPY': 0.043311670138539635, 'QQQ': 0.0, 'IWM': 0.003311690110664909, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.018873020100498628, 'TIP': 0.0, 'LQD': 0.1927422483570656, 'HYG': 0.0, 'DBC': 0.15355613658490025, 'GLD': 0.05293453663960434, 'SHY': 0.18527069806872676}",[],0.05406340910715724,0.07857815064385276
2019-09-30,Contraction,"{'SPY': 0.058559294743998555, 'QQQ': 0.0, 'IWM': 0.0, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.001193561318380591, 'TIP': 0.0, 'LQD': 0.15482747456964296, 'HYG': 0.0, 'DBC': 0.16130286985006476, 'GLD': 0.08465903431838173, 'SHY': 0.18945776519953145}",[],0.06868522104706203,0.11781184536041109
2019-10-31,Contraction,"{'SPY': 0.052208323875094435, 'QQQ': 0.0, 'IWM': 0.013729356931130613, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.005326094545575968, 'TIP': 0.0, 'LQD': 0.1382111386668044, 'HYG': 0.0, 'DBC': 0.16723046029645106, 'GLD': 0.0826591926953852, 'SHY': 0.19063543298955843}",[],0.07194037327209693,0.049934296789478486
2019-11-29,Recovery,"{'SPY': 0.14956941092133638, 'QQQ': 0.0, 'IWM': 0.16185654377849568, 'EFA': 0.08695043638234443, 'EEM': 0.0, 'TLT': 0.13249837741627565, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.16476913228776185, 'HYG': 0.06957540599252582, 'DBC': 0.18186212853130312, 'GLD': 0.0, 'SHY': 0.05291856468995715}",[],0.06764061039855931,0.8864075562485735
2019-12-31,Recovery,"{'SPY': 0.17810977433155017, 'QQQ': 0.0, 'IWM': 0.12451242148436284, 'EFA': 0.13778006418712446, 'EEM': 0.0, 'TLT': 0.06836337512504123, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.19598005581103722, 'HYG': 0.07535168868407402, 'DBC': 0.18706099768322532, 'GLD': 0.0, 'SHY': 0.032841622693584836}",[],0.051464044209988215,0.24311213316347915
2020-01-31,Recovery,"{'SPY': 0.17978176632567539, 'QQQ': 0.0, 'IWM': 0.11652699806774242, 'EFA': 0.16135169495188845, 'EEM': 0.0, 'TLT': 0.05330831028553715, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.20365791154469193, 'HYG': 0.0685334330747289, 'DBC': 0.18868723908913737, 'GLD': 0.0, 'SHY': 0.028152646660598375}",[],0.05380739866519848,0.06909543979691204
2020-02-28,Expansion,"{'SPY': 0.2221269171415246, 'QQQ': 0.0314127949000617, 'IWM': 0.1505063819732198, 'EFA': 0.18806416806430204, 'EEM': 0.0, 'TLT': 0.006313875289265077, 'IEF': 0.005695988381569597, 'TIP': 0.0, 'LQD': 0.13818676483409104, 'HYG': 0.0300611934554253, 'DBC': 0.19791973635839238, 'GLD': 0.0, 'SHY': 0.029712179602148493}",[],0.08487682851276061,0.3018756426523531
